Domain Code,Domain,Area_Code_(FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","328","Seed cotton","2010","2010","tonnes","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","328","Seed cotton","2012","2012","tonnes","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","328","Seed cotton","2014","2014","tonnes","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","328","Seed cotton","2016","2016","tonnes","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","328","Seed cotton","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","328","Seed cotton","2020","2020","tonnes","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","388","Tomatoes","2000","2000","ha","5790","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","388","Tomatoes","2002","2002","ha","5420","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","388","Tomatoes","2004","2004","ha","5980","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","388","Tomatoes","2006","2006","ha","6640","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","388","Tomatoes","2008","2008","ha","7740","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","388","Tomatoes","2010","2010","ha","7260","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","388","Tomatoes","2012","2012","ha","7920","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","388","Tomatoes","2014","2014","ha","7335","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","388","Tomatoes","2016","2016","ha","6221","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","388","Tomatoes","2018","2018","ha","6712","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","388","Tomatoes","2020","2020","ha","6569","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","388","Tomatoes","2000","2000","hg/ha","75889","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","388","Tomatoes","2002","2002","hg/ha","76089","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","388","Tomatoes","2004","2004","hg/ha","89916","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","388","Tomatoes","2006","2006","hg/ha","91928","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","388","Tomatoes","2008","2008","hg/ha","109432","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","388","Tomatoes","2010","2010","hg/ha","103760","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","388","Tomatoes","2012","2012","hg/ha","106237","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","388","Tomatoes","2014","2014","hg/ha","117928","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","388","Tomatoes","2016","2016","hg/ha","149089","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","388","Tomatoes","2018","2018","hg/ha","151079","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","388","Tomatoes","2020","2020","hg/ha","137779","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","388","Tomatoes","2000","2000","tonnes","43940","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","388","Tomatoes","2002","2002","tonnes","41240","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","388","Tomatoes","2004","2004","tonnes","53770","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","388","Tomatoes","2006","2006","tonnes","61040","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","388","Tomatoes","2008","2008","tonnes","84700","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","388","Tomatoes","2010","2010","tonnes","75330","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","388","Tomatoes","2012","2012","tonnes","84140","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","388","Tomatoes","2014","2014","tonnes","86500","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","388","Tomatoes","2016","2016","tonnes","92748","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","388","Tomatoes","2018","2018","tonnes","101404","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","388","Tomatoes","2020","2020","tonnes","90507","","Official data"
